t_us,addr,bus,data_hex
1770510483058860,0x298,0,0000fc7f00
1770510483058903,0x102,0,1d84fcfffbfffc1f
1770510483058915,0x288,0,0000fc7f00
1770510483058923,0x7d8,0,0000000000000000
1770510483058932,0x22c,0,15606a00d00c0000
1770510483058941,0x20c,0,0000e0ff0000c000
1770510483058949,0x23c,0,4139007878640a3b
1770510483058958,0x23e,0,3004000000000f00
1770510483058966,0x24c,0,ff7d000000fe0100
1770510483058975,0x40c,0,00
1770510483058982,0x45c,0,0000158e10001d84
1770510483058991,0x76c,0,0a00000000000000
1770510483058999,0x102,0,3684fdfffdfffc1f
1770510483059007,0x209,0,0000000068011400
1770510483059016,0x229,0,6c05c97c0e00ecd1
1770510483059025,0x239,0,3941001700000000
1770510483059033,0x249,0,667d870200702800
1770510483059041,0x469,0,7e09000000000000
1770510483059050,0x3d8,0,150700
1770510483059058,0x7e8,0,0000000000000000
1770510483059066,0x298,0,0000fc7f00
1770510483059075,0x102,0,4384fdfffbfffc1f
1770510483059083,0x219,0,0000000083020000
1770510483059093,0x288,0,0000fc7f00
1770510483059102,0x7ea,0,0000000000000000
1770510483059110,0x21c,0,000800848d020008
1770510483059119,0x25c,0,0102000ac0ff2102
1770510483059128,0x42c,0,0060000064000000
1770510483059136,0x43c,0,0060000064000000
1770510483059145,0x44c,0,0060000064000000
1770510483059153,0x248,0,2b2b0bb2013400
1770510483059162,0x102,0,2884fdfffdfffc1f
1770510483059170,0x71e,0,050060cb00000000
1770510483059178,0x358,0,580a100140503c13
1770510483059187,0x298,0,0000fc7f00
1770510483059195,0x102,0,4084fdfffefffc1f
1770510483059203,0x207,0,0000c0ff68011400
1770510483059211,0x227,0,6805547b0900ecd1
1770510483059221,0x237,0,3941001700000000
1770510483059230,0x247,0,667d900200502800
1770510483059239,0x288,0,0000fc7f00
1770510483059247,0x467,0,7e09000000000000
1770510483059256,0x428,0,0030
1770510483059263,0x3a8,0,ffffffffff7e0e
1770510483059272,0x102,0,4f84fcfffdfffc1f
1770510483059280,0x217,0,00c0000081020000
1770510483059289,0x298,0,0000fc7f00
1770510483059297,0x258,0,00000000000005d1
1770510483059306,0x28a,0,0000ff1f00000000
1770510483059314,0x21a,0,8e000a004a008a00
1770510483059323,0x3da,0,01046be1064e0000
1770510483059331,0x33a,0,e081682962000000
1770510483059340,0x4ba,0,0000000000000000
1770510483059348,0x2aa,0,2b2b4350c9000000
1770510483059358,0x102,0,4e84fdfffdfffc1f
1770510483059366,0x210,0,0000e206059100
1770510483059374,0x25a,0,0010000000000000
1770510483059383,0x23a,0,0018005100050000
1770510483059392,0x22a,0,6702982100000000
1770510483059401,0x27a,0,2e2e0611080400
1770510483059410,0x24a,0,0f0feba0b900fe00
1770510483059419,0x288,0,0000fc7f00
1770510483059426,0x53a,0,030034000b000030
1770510483059435,0x29a,0,0000000000000000
1770510483059443,0x202,0,125f4c9d0000e801
1770510483059452,0x368,0,45f15162644c2f00
1770510483059462,0x6f2,0,131b2d472bd286b4
1770510483059471,0x212,0,5808225300
1770510483059479,0x222,0,000000000010
1770510483059487,0x232,0,5c13ea74
1770510483059496,0x402,0,1000
1770510483059503,0x3a2,0,ff0f00e0ff69040a
1770510483059512,0x3a3,0,fdff0080
1770510483059520,0x252,0,00000000022b00
1770510483059528,0x262,0,000000000000c606
1770510483059537,0x272,0,0f12f1ff02000000
1770510483059545,0x2d2,0,00003380070000
1770510483059553,0x102,0,2984fdfffcfffc1f
1770510483059562,0x233,0,0e0dff0000000000
1770510483059570,0x223,0,0000000041000001
1770510483059579,0x20a,0,00000000701f0000
1770510483059589,0x298,0,0000fc7f00
1770510483059597,0x20b,0,0000c0ff68011400
1770510483059605,0x22b,0,4705737c0700ecd1
1770510483059614,0x268,0,00000000a8000000
1770510483059622,0x23b,0,3941001700000000
1770510483059630,0x24b,0,667d890200702800
1770510483059639,0x46b,0,7e09000000000000
1770510483059648,0x203,0,bc13
1770510483059655,0x51f,0,c01ee900000000
1770510483059664,0x20d,0,00
1770510483059672,0x41e,0,00
1770510483059679,0x77d,0,1100400831
1770510483059687,0x7dd,0,ff0009
1770510483059695,0x102,0,4384fcfffdfffc1f
1770510483059704,0x26a,0,e00100
1770510483059712,0x288,0,0000fc7f00
1770510483059720,0x408,0,a0
1770510483059727,0x21b,0,00807f007f020000
1770510483059736,0x20e,0,14402200c6000f00
1770510483059744,0x51e,0,20d01fd036d043d0
1770510483059753,0x40e,0,00
1770510483059760,0x102,0,4384fcfffcfffc1f
1770510483059769,0x253,0,0000e0282800
1770510483059777,0x2c8,0,6d8d03621b23a007
1770510483059786,0x298,0,0000fc7f00
1770510483059794,0x102,0,5084fdfffdfffc1f
1770510483059803,0x288,0,0000fc7f00
1770510483059811,0x22c,0,15606a00d00c0000
1770510483059819,0x20c,0,0000e0ff0000c000
1770510483059829,0x23c,0,4139007878640a3b
1770510483059838,0x23e,0,3004000000000f00
1770510483059847,0x24c,0,ff7d000000fe0100
1770510483059855,0x40c,0,00
1770510483059863,0x45c,0,0000158e10005084
1770510483059871,0x547,0,4fff
1770510483059879,0x549,0,4fff
1770510483059886,0x54b,0,4fff
1770510483059894,0x76c,0,0f00000000000000
1770510483059903,0x102,0,1e84fdfffefffc1f
1770510483059912,0x209,0,0000000068011400
1770510483059920,0x229,0,6805b97c0500ecd1
1770510483059929,0x239,0,3941001700000000
1770510483059938,0x249,0,667d880200702800
1770510483059946,0x469,0,7e09000000000000
1770510483059955,0x539,0,1301fe0000fc0000
1770510483059963,0x3d8,0,150700
1770510483059971,0x298,0,0000fc7f00
1770510483059979,0x102,0,4384fdfffdfffc1f
1770510483059988,0x219,0,0000000083020000
1770510483059999,0x288,0,0000fc7f00
1770510483060008,0x21c,0,000800848d020008
1770510483060016,0x25c,0,0102000a00002102
1770510483060026,0x42c,0,0060000064000000
1770510483060034,0x43c,0,0060000064000000
1770510483060043,0x44c,0,0060000064000000
1770510483060052,0x102,0,5084fdfffdfffc1f
1770510483060061,0x71e,0,0600000000000000
1770510483060069,0x358,0,580a100140503c13
1770510483060078,0x298,0,0000fc7f00
1770510483060086,0x102,0,4384fcfffbfffc1f
1770510483060095,0x207,0,0000c0ff68011400
1770510483060104,0x227,0,6305557b0f00ecd1
1770510483060112,0x237,0,3941001700000000
1770510483060121,0x247,0,667d900200502800
1770510483060130,0x288,0,0000fc7f00
1770510483060138,0x467,0,7e09000000000000
1770510483060147,0x428,0,0030
1770510483060155,0x102,0,5c84fcfffcfffc1f
1770510483060163,0x3a8,0,ffffffffff7e0e
1770510483060172,0x217,0,00c0000081020000
1770510483060180,0x298,0,0000fc7f00
1770510483060188,0x258,0,00000000000005d1
1770510483060197,0x28a,0,0000ff1f00000000
1770510483060206,0x21a,0,8f000a004a008a00
1770510483060214,0x308,0,100fea9eba000000
1770510483060223,0x3da,0,01046be1464e0000
1770510483060232,0x318,0,626270146f000000
1770510483060240,0x36a,0,64000a0a7f80ff7f
1770510483060249,0x64a,0,0000000000080000
1770510483060258,0x2aa,0,2b2b4350c9000000
1770510483060267,0x328,0,5050800200000000
1770510483060276,0x3f8,0,df02d002a7028d02
1770510483060285,0x102,0,3584fcfffdfffc1f
1770510483060436,0x210,0,0000e206059000
1770510483060449,0x51a,0,470b000000000800
1770510483060458,0x25a,0,0010000000000000
1770510483060468,0x23a,0,0018005100050000
1770510483060477,0x22a,0,6702982100000000
1770510483060485,0x27a,0,2e2e0611080400
1770510483060494,0x24a,0,0f0feba0b900fe00
1770510483060502,0x288,0,0000fc7f00
1770510483060510,0x53a,0,04086702000000fc
1770510483060520,0x29a,0,0000000000000000
1770510483060529,0x368,0,45f15162644c2f00
1770510483060540,0x202,0,125f4c9d0000e801
1770510483060548,0x6f2,0,1420ed470bd276b4
1770510483060557,0x212,0,5808225300
1770510483060565,0x222,0,000000000010
1770510483060573,0x232,0,5c13ea74
1770510483060581,0x402,0,1000
1770510483060589,0x3a2,0,ff0f00e0ff68040a
1770510483060698,0x3a3,0,fcff0080
1770510483060710,0x252,0,00000000022b00
1770510483060719,0x262,0,000000000000c606
1770510483060728,0x272,0,0e12efff02000000
1770510483060736,0x2d2,0,00003380070000
1770510483060745,0x102,0,4f84fdfffdfffc1f
1770510483060754,0x233,0,0e0dff0000000000
1770510483060763,0x223,0,0000000041000001
1770510483060771,0x20a,0,00000000801f0000
1770510483060782,0x298,0,0000fc7f00
1770510483060791,0x20b,0,0000000068011400
1770510483060799,0x22b,0,4b057a7c0700ecd1
1770510483060808,0x23b,0,3941001700000000
1770510483060816,0x24b,0,667d890200702800
1770510483060825,0x268,0,00000000a8000000
1770510483060834,0x46b,0,7e09000000000000
1770510483060842,0x203,0,bc13
1770510483060850,0x51f,0,0186ac00000000
1770510483060858,0x20d,0,00
1770510483060866,0x41e,0,00
1770510483060873,0x53b,0,1301fe0000fc0000
1770510483060881,0x77d,0,1100400831
1770510483060890,0x7dd,0,ff0009
1770510483060898,0x102,0,3484fcfffcfffc1f
1770510483060906,0x26a,0,e00100
1770510483060914,0x288,0,0000fc7f00
1770510483060922,0x408,0,b0
1770510483060930,0x21b,0,00807f007f020000
1770510483060938,0x20e,0,14402200c6000f00
1770510483060947,0x51e,0,2133203317331633
1770510483060955,0x40e,0,00
1770510483060963,0x102,0,1a84fdfffcfffc1f
1770510483060971,0x253,0,0000e0282800
1770510483060979,0x2c8,0,6d8d03621b23b017
1770510483060988,0x298,0,0000fc7f00
1770510483060996,0x102,0,4084fcfffcfffc1f
1770510483061004,0x288,0,0000fc7f00
1770510483061012,0x22c,0,15606a00d00c0000
1770510483061021,0x20c,0,0000e0ff0000c000
1770510483061030,0x23c,0,4139007878640a3b
1770510483061038,0x23e,0,3004000000000f00
1770510483061046,0x24c,0,ff7d000000fe0100
1770510483061055,0x40c,0,00
1770510483061062,0x45c,0,0000158e10004084
1770510483061071,0x76c,0,1100004a15000000
1770510483061079,0x102,0,2784fdfffcfffc1f
1770510483061088,0x209,0,0000c0ff68011400
1770510483061097,0x229,0,6a05cb7c0900ecd1
1770510483061106,0x239,0,3941001700000000
1770510483061115,0x249,0,667d870200702800
1770510483061123,0x469,0,7e09000000000000
1770510483061132,0x3d8,0,150700
1770510483061140,0x298,0,0000fc7f00
1770510483061148,0x219,0,0000000083020000
1770510483061158,0x102,0,0e84fcfffcfffc1f
1770510483061166,0x288,0,0000fc7f00
1770510483061175,0x21c,0,000800848d020008
1770510483061183,0x25c,0,0102000ac0ff2102
1770510483061194,0x42c,0,0060000064000000
1770510483061203,0x43c,0,0060000064000000
1770510483061211,0x44c,0,0060000064000000
1770510483061220,0x102,0,4084fcfffcfffc1f
1770510483061228,0x71e,0,07c6000000000000
1770510483061237,0x358,0,580a100140503c13
1770510483061245,0x298,0,0000fc7f00
1770510483061253,0x102,0,4084fcfffcfffc1f
1770510483061262,0x347,0,0000000000000000
1770510483061270,0x207,0,0000c0ff68011400
1770510483061278,0x227,0,6805597b0400ecd1
1770510483061287,0x237,0,3941001700000000
1770510483061296,0x247,0,667d8f0200502800
1770510483061304,0x288,0,0000fc7f00
1770510483061312,0x467,0,7e09000000000000
1770510483061321,0x428,0,0030
1770510483061329,0x102,0,4e84fdfffcfffc1f
1770510483061338,0x3a8,0,ffffffffff7e0e
1770510483061346,0x217,0,00c0000081020000
1770510483061355,0x357,0,0000000000000000
1770510483061363,0x298,0,0000fc7f00
1770510483061371,0x258,0,00000000000005d1
1770510483061380,0x28a,0,0000ff1f00000000
1770510483061388,0x21a,0,8f000a004a008a00
1770510483061397,0x3da,0,01046be1464e0000
1770510483061405,0x37a,0,8f027add7fd70000
1770510483061413,0x66a,0,0000000000000000
1770510483061422,0x2aa,0,2b2b4350c9000000
1770510483061430,0x102,0,4384fdfffdfffc1f
1770510483061439,0x210,0,0000e007049000
1770510483061447,0x25a,0,0010000000000000
1770510483061455,0x327,0,0000000000000000
1770510483061464,0x23a,0,0018005100050000
1770510483061473,0x22a,0,6702982100000000
1770510483061482,0x27a,0,2e2e0611080400
1770510483061490,0x24a,0,0f0feba0b900fe00
1770510483061499,0x288,0,0000fc7f00
1770510483061506,0x29a,0,0000000000000000
1770510483061515,0x368,0,45f15162644c2f00
1770510483061525,0x202,0,125f4c9d0000e801
1770510483061534,0x6f2,0,1523ad483bd296b4
1770510483061542,0x212,0,5808225300
1770510483061550,0x222,0,000000000010
1770510483061559,0x232,0,5c13ea74
1770510483061566,0x402,0,1000
1770510483061574,0x3a2,0,ff0f00e0ff69040a
1770510483061582,0x3a3,0,fdff0080
1770510483061590,0x252,0,00000000022b00
1770510483061598,0x262,0,000000000000c606
1770510483061607,0x272,0,0f12f0ff02000000
1770510483061615,0x2d2,0,00003380070000
1770510483061623,0x102,0,2884fdfffcfffc1f
1770510483061632,0x233,0,0e0dff0000000000
1770510483061641,0x223,0,0000000041000001
1770510483061649,0x20a,0,00000000901f0000
1770510483061659,0x367,0,0000000000000000
1770510483061668,0x298,0,0000fc7f00
1770510483061676,0x20b,0,0000c0ff68011400
1770510483061684,0x22b,0,3f05757c0500ecd1
1770510483061693,0x268,0,00000000a8000000
1770510483061701,0x23b,0,3941001700000000
1770510483061710,0x24b,0,667d890200702800
1770510483061718,0x46b,0,7e09000000000000
1770510483061727,0x203,0,bc13
1770510483061734,0x51f,0,020088b8022800
1770510483061742,0x20d,0,00
1770510483061750,0x41e,0,00
1770510483061757,0x77d,0,1100400831
1770510483061766,0x7dd,0,ff0009
1770510483061773,0x102,0,4184fcfffbfffc1f
1770510483061781,0x26a,0,e00100
1770510483061789,0x377,0,0000000000000000
1770510483061798,0x288,0,0000fc7f00
1770510483061807,0x408,0,c0
1770510483061815,0x21b,0,00807f007f020000
1770510483061823,0x20e,0,14402200c6000f00
1770510483061832,0x54e,0,030057fa3ffd0000
1770510483061840,0x51e,0,e286df86de86e086
1770510483061848,0x31e,0,0000000000000000
1770510483061857,0x40e,0,00
1770510483061864,0x59e,0,01000000fe000007
1770510483061873,0x102,0,4084fdfffdfffc1f
1770510483061881,0x253,0,0000e0282800
1770510483061889,0x2c8,0,6d8d03621b23c027
1770510483061897,0x298,0,0000fc7f00
1770510483061905,0x102,0,4084fdfffdfffc1f
1770510483061914,0x288,0,0000fc7f00
1770510483061922,0x22c,0,15606a00d00c0000
1770510483061930,0x20c,0,0000e0ff0000c000
1770510483061939,0x23c,0,4139007878640a3b
1770510483061947,0x23e,0,3004000000000f00
1770510483061956,0x24c,0,ff7d000000fe0100
1770510483061964,0x40c,0,00
1770510483061971,0x45c,0,0000158e10004084
1770510483061980,0x547,0,50ff
1770510483061988,0x549,0,50ff
1770510483061996,0x54b,0,50ff
1770510483062004,0x76c,0,00c26ecbd4807300
1770510483062013,0x102,0,4e84fdfffdfffc1f
1770510483062022,0x209,0,0000c0ff68011400
1770510483062030,0x229,0,6c05c07c0b00ecd1
1770510483062039,0x239,0,3941001700000000
1770510483062047,0x249,0,667d880200702800
1770510483062056,0x469,0,7e09000000000000
1770510483062064,0x3d8,0,150700
1770510483062072,0x298,0,0000fc7f00
1770510483062080,0x219,0,0000000083020000
1770510483062091,0x102,0,3584fcfffdfffc1f
1770510483062100,0x288,0,0000fc7f00
1770510483062108,0x21c,0,000800848d020008
1770510483062116,0x25c,0,0102000ac0ff2102
1770510483062125,0x42c,0,0060000064000000
1770510483062133,0x43c,0,0060000064000000
1770510483062142,0x44c,0,0060000064000000
1770510483062150,0x102,0,3584fcfffdfffc1f
1770510483062159,0x71e,0,004a0c006a0c0000
1770510483062167,0x358,0,580a100140503c13
1770510483062175,0x298,0,0000fc7f00
1770510483062183,0x102,0,4e84fcfffcfffc1f
1770510483062192,0x207,0,0000000068011400
1770510483062200,0x227,0,6505577b0a00ecd1
1770510483062208,0x237,0,3941001700000000
1770510483062217,0x247,0,667d8f0200502800
1770510483062225,0x288,0,0000fc7f00
1770510483062234,0x467,0,7e09000000000000
1770510483062243,0x428,0,0030
1770510483062377,0x102,0,1c84fcfffbfffc1f
1770510483062390,0x3a8,0,ffffffffff7e0e
1770510483062399,0x217,0,00c0000081020000
1770510483062409,0x298,0,0000fc7f00
1770510483062417,0x258,0,00000000000005d1
1770510483062426,0x28a,0,0000ff1f00000000
1770510483062435,0x21a,0,8f000a004a008a00
1770510483062443,0x3da,0,01046be1864e0000
1770510483062453,0x39a,0,343c1a4600000000
1770510483062461,0x2aa,0,2b2b4350c9000000
1770510483062470,0x102,0,4184fdfffdfffc1f
1770510483062478,0x25a,0,0010000000000000
1770510483062487,0x210,0,0000e007049100
1770510483062496,0x23a,0,0018005100050000
1770510483062504,0x22a,0,6702982100000000
1770510483062512,0x27a,0,2e2e0611080400
1770510483062521,0x24a,0,0f0feba0b900fe00
1770510483062530,0x288,0,0000fc7f00
1770510483062538,0x29a,0,0000000000000000
1770510483062547,0x368,0,45f15162644c2f00
1770510483062558,0x202,0,125f4c9d0000e801
1770510483062567,0x6f2,0,16226d48fbd182b4
1770510483062575,0x212,0,5808225300
1770510483062583,0x222,0,000000000010
1770510483062592,0x232,0,5c13ea74
1770510483062600,0x402,0,1000
1770510483062608,0x3a2,0,ff0f00e0ff68040a
1770510483062617,0x3a3,0,fdff0080
1770510483062624,0x252,0,00000000022b00
1770510483062633,0x262,0,000000000000c606
1770510483062641,0x272,0,0d12f0ff02000000
1770510483062650,0x2d2,0,00003380070000
1770510483062658,0x102,0,4184fdfffcfffc1f
1770510483062667,0x233,0,0e0dff0000000000
1770510483062675,0x223,0,0000000041000001
1770510483062684,0x20a,0,00000000a01f0000
1770510483062694,0x298,0,0000fc7f00
1770510483062703,0x20b,0,0000000068011400
1770510483062711,0x22b,0,4305717c0a00ecd1
1770510483062720,0x23b,0,3941001700000000
1770510483062729,0x24b,0,667d890200702800
1770510483062738,0x268,0,00000000a8000000
1770510483062746,0x46b,0,7e09000000000000
1770510483062754,0x203,0,bc13
1770510483062762,0x51f,0,03190000000000
1770510483062771,0x20d,0,00
1770510483062778,0x41e,0,00
1770510483062785,0x77d,0,1100400831
1770510483062793,0x7dd,0,ff0009
1770510483062801,0x102,0,3384fdfffefffc1f
1770510483062810,0x26a,0,e00100
1770510483062817,0x288,0,0000fc7f00
1770510483062826,0x408,0,d0
1770510483062834,0x21b,0,00807f007f020000
1770510483062842,0x20e,0,14402200c6000f00
1770510483062851,0x51e,0,0300000000000000
1770510483062859,0x31e,0,0100000000000000
1770510483062868,0x40e,0,00
1770510483062875,0x102,0,3384fdfffcfffc1f
1770510483062884,0x253,0,0000e0282800
1770510483062892,0x2c8,0,6d8d03621b23d037
1770510483062900,0x298,0,0000fc7f00
1770510483062908,0x34c,0,0000000000000000
1770510483062918,0x102,0,2984fcfffdfffc1f
1770510483062926,0x288,0,0000fc7f00
1770510483062935,0x35c,0,0000000000000000
1770510483062943,0x20c,0,0000e0ff0000c000
1770510483062952,0x22c,0,15606a00d00c0000
1770510483062960,0x23c,0,4139007878640a3b
1770510483062970,0x23e,0,3004000000000f00
1770510483062978,0x24c,0,ff7d000000fe0100
1770510483062987,0x24e,0,0400000000000000
1770510483062995,0x40c,0,00
1770510483063002,0x45c,0,0000158e10002984
1770510483063012,0x54c,0,0300000000000000
1770510483063020,0x76c,0,017c330e00000000
1770510483063030,0x102,0,2984fcfffcfffc1f
1770510483063040,0x349,0,0000000000000000
1770510483063053,0x209,0,0000000068011400
1770510483063062,0x229,0,6905ba7c0500ecd1
1770510483063071,0x239,0,3941001700000000
1770510483063080,0x249,0,667d880200702800
1770510483063089,0x469,0,7e09000000000000
1770510483063097,0x3d8,0,150700
1770510483063105,0x298,0,0000fc7f00
1770510483063114,0x32c,0,0000000000000000
1770510483063122,0x219,0,0000000083020000
1770510483063132,0x102,0,1c84fcfffdfffc1f
1770510483063141,0x359,0,0000000000000000
1770510483063150,0x288,0,0000fc7f00
1770510483063158,0x21c,0,000800848d020008
1770510483063166,0x25c,0,0102000ac0ff2102
1770510483063175,0x42c,0,0060000064000000
1770510483063184,0x43c,0,0060000064000000
1770510483063192,0x44c,0,0060000064000000
1770510483063200,0x33c,0,0055555501000000
1770510483063209,0x338,0,3d0031002c011414
1770510483063218,0x102,0,4c84fdfffcfffc1f
1770510483063227,0x329,0,0000000000000000
1770510483063238,0x71e,0,010090f300101d00
1770510483063247,0x358,0,580a100140503c13
1770510483063255,0x298,0,0000fc7f00
1770510483063263,0x36c,0,0000000000000000
1770510483063272,0x102,0,4c84fdfffdfffc1f
1770510483063280,0x369,0,0000000000000000
1770510483063293,0x207,0,0000c0ff68011400
1770510483063301,0x227,0,6505597b1400ecd1
1770510483063310,0x237,0,3941001700000000
1770510483063319,0x247,0,667d8f0200502800
1770510483063327,0x288,0,0000fc7f00
1770510483063336,0x467,0,7e09000000000000
1770510483063345,0x428,0,0030
1770510483063352,0x37c,0,0000000000000000
1770510483063361,0x102,0,4e84fdfffdfffc1f
1770510483063369,0x3a8,0,ffffffffff7e0e
1770510483063378,0x379,0,0000000000000000
1770510483063387,0x217,0,00c0000081020000
1770510483063395,0x298,0,0000fc7f00
1770510483063403,0x258,0,00000000000005d1
1770510483063412,0x28a,0,0000ff1f00000000
1770510483063420,0x21a,0,8f000a004a008a00
1770510483063429,0x3da,0,01046be1864e0000
1770510483063437,0x3aa,0,0000000000000000
1770510483063446,0x2aa,0,2b2b4350c9000000
1770510483063454,0x102,0,4284fcfffcfffc1f
1770510483063463,0x25a,0,0010000000000000
1770510483063471,0x23a,0,0018005100050000
